player_x,rock_x,rock_y,dx,rock_speed,action
0.392,0.93,0.14166666666666666,0.538,0.5,0
0.38,0.93,0.15,0.55,0.5,0
0.368,0.93,0.15833333333333333,0.562,0.5,0
0.356,0.93,0.16666666666666666,0.574,0.5,0
0.344,0.93,0.175,0.586,0.5,0
0.332,0.93,0.18333333333333332,0.598,0.5,0
0.32,0.93,0.19166666666666668,0.61,0.5,0
0.308,0.93,0.2,0.622,0.5,0
0.296,0.93,0.20833333333333334,0.634,0.5,0
0.284,0.93,0.21666666666666667,0.646,0.5,0
0.272,0.93,0.225,0.658,0.5,0
0.26,0.93,0.23333333333333334,0.67,0.5,0
0.248,0.93,0.24166666666666667,0.682,0.5,0
0.236,0.93,0.25,0.694,0.5,0
0.224,0.93,0.25833333333333336,0.706,0.5,0
0.212,0.93,0.26666666666666666,0.718,0.5,0
0.2,0.93,0.275,0.73,0.5,0
0.188,0.93,0.2833333333333333,0.742,0.5,0
0.176,0.93,0.2916666666666667,0.754,0.5,0
0.164,0.93,0.3,0.766,0.5,0
0.152,0.93,0.30833333333333335,0.778,0.5,0
0.164,0.93,0.31666666666666665,0.766,0.5,2
0.176,0.93,0.325,0.754,0.5,2
0.188,0.93,0.3333333333333333,0.742,0.5,2
0.2,0.93,0.3416666666666667,0.73,0.5,2
0.212,0.93,0.35,0.718,0.5,2
0.224,0.93,0.35833333333333334,0.706,0.5,2
0.236,0.93,0.36666666666666664,0.694,0.5,2
0.248,0.93,0.375,0.682,0.5,2
0.26,0.93,0.38333333333333336,0.67,0.5,2
0.272,0.93,0.39166666666666666,0.658,0.5,2
0.284,0.93,0.4,0.646,0.5,2
0.296,0.93,0.4083333333333333,0.634,0.5,2
0.308,0.93,0.4166666666666667,0.622,0.5,2
0.32,0.93,0.425,0.61,0.5,2
0.332,0.93,0.43333333333333335,0.598,0.5,2
0.344,0.93,0.44166666666666665,0.586,0.5,2
0.356,0.93,0.45,0.574,0.5,2
0.368,0.93,0.4583333333333333,0.562,0.5,2
0.38,0.93,0.4666666666666667,0.55,0.5,2
0.392,0.93,0.475,0.538,0.5,2
0.404,0.93,0.48333333333333334,0.526,0.5,2
0.416,0.93,0.49166666666666664,0.514,0.5,2
0.428,0.93,0.5,0.502,0.5,2
0.44,0.93,0.5083333333333333,0.49,0.5,2
0.452,0.93,0.5166666666666667,0.478,0.5,2
0.464,0.93,0.525,0.466,0.5,2
0.476,0.93,0.5333333333333333,0.454,0.5,2
0.488,0.93,0.5416666666666666,0.442,0.5,2
0.5,0.93,0.55,0.43,0.5,2
0.512,0.93,0.5583333333333333,0.418,0.5,2
0.524,0.93,0.5666666666666667,0.406,0.5,2
0.536,0.93,0.575,0.394,0.5,2
0.548,0.93,0.5833333333333334,0.382,0.5,2
0.56,0.93,0.5916666666666667,0.37,0.5,2
0.572,0.93,0.6,0.358,0.5,2
0.584,0.93,0.6083333333333333,0.346,0.5,2
0.596,0.93,0.6166666666666667,0.334,0.5,2
0.608,0.93,0.625,0.322,0.5,2
0.608,0.93,0.6333333333333333,0.322,0.5,1
0.608,0.93,0.6416666666666667,0.322,0.5,1
0.608,0.93,0.65,0.322,0.5,1
0.608,0.93,0.6583333333333333,0.322,0.5,1
0.596,0.93,0.6666666666666666,0.334,0.5,0
0.584,0.93,0.675,0.346,0.5,0
0.572,0.93,0.6833333333333333,0.358,0.5,0
0.56,0.93,0.6916666666666667,0.37,0.5,0
0.548,0.93,0.7,0.382,0.5,0
0.536,0.93,0.7083333333333334,0.394,0.5,0
0.524,0.93,0.7166666666666667,0.406,0.5,0
0.512,0.93,0.725,0.418,0.5,0
0.5,0.93,0.7333333333333333,0.43,0.5,0
0.488,0.93,0.7416666666666667,0.442,0.5,0
0.476,0.93,0.75,0.454,0.5,0
0.464,0.93,0.7583333333333333,0.466,0.5,0
0.452,0.93,0.7666666666666667,0.478,0.5,0
0.44,0.93,0.775,0.49,0.5,0
0.428,0.93,0.7833333333333333,0.502,0.5,0
0.416,0.93,0.7916666666666666,0.514,0.5,0
0.404,0.93,0.8,0.526,0.5,0
0.392,0.93,0.8083333333333333,0.538,0.5,0
0.38,0.93,0.8166666666666667,0.55,0.5,0
0.368,0.93,0.825,0.562,0.5,0
0.368,0.93,0.8333333333333334,0.562,0.5,1
0.368,0.93,0.8416666666666667,0.562,0.5,1
0.368,0.93,0.85,0.562,0.5,1
0.368,0.93,0.8583333333333333,0.562,0.5,1
0.368,0.93,0.8666666666666667,0.562,0.5,1
0.368,0.93,0.875,0.562,0.5,1
0.356,0.93,0.8833333333333333,0.574,0.5,0
0.344,0.93,0.8916666666666667,0.586,0.5,0
0.332,0.93,0.9,0.598,0.5,0
0.32,0.93,0.9083333333333333,0.61,0.5,0
0.308,0.93,0.9166666666666666,0.622,0.5,0
0.296,0.93,0.925,0.634,0.5,0
0.284,0.93,0.9333333333333333,0.646,0.5,0
0.272,0.93,0.9416666666666667,0.658,0.5,0
0.26,0.93,0.95,0.67,0.5,0
0.248,0.93,0.9583333333333334,0.682,0.5,0
0.236,0.93,0.9666666666666667,0.694,0.5,0
0.224,0.93,0.975,0.706,0.5,0
0.236,0.93,0.9833333333333333,0.694,0.5,2
0.248,0.93,0.9916666666666667,0.682,0.5,2
0.26,0.93,1.0,0.67,0.5,2
0.272,0.93,1.0083333333333333,0.658,0.5,2
0.284,0.24,-0.03833333333333333,-0.044,0.7,2
0.296,0.24,-0.02666666666666667,-0.056,0.7,2
0.308,0.24,-0.015,-0.068,0.7,2
0.32,0.24,-0.0033333333333333335,-0.08,0.7,2
0.332,0.24,0.008333333333333333,-0.092,0.7,2
0.344,0.24,0.02,-0.104,0.7,2
0.356,0.24,0.03166666666666667,-0.116,0.7,2
0.368,0.24,0.043333333333333335,-0.128,0.7,2
0.38,0.24,0.055,-0.14,0.7,2
0.392,0.24,0.06666666666666667,-0.152,0.7,2
0.404,0.24,0.07833333333333334,-0.164,0.7,2
0.416,0.24,0.09,-0.176,0.7,2
0.428,0.24,0.10166666666666667,-0.188,0.7,2
0.44,0.24,0.11333333333333333,-0.2,0.7,2
0.452,0.24,0.125,-0.212,0.7,2
0.464,0.24,0.13666666666666666,-0.224,0.7,2
0.476,0.24,0.14833333333333334,-0.236,0.7,2
0.488,0.24,0.16,-0.248,0.7,2
0.5,0.24,0.17166666666666666,-0.26,0.7,2
0.512,0.24,0.18333333333333332,-0.272,0.7,2
0.524,0.24,0.195,-0.284,0.7,2
0.536,0.24,0.20666666666666667,-0.296,0.7,2
0.548,0.24,0.21833333333333332,-0.308,0.7,2
0.56,0.24,0.23,-0.32,0.7,2
0.572,0.24,0.24166666666666667,-0.332,0.7,2
0.584,0.24,0.25333333333333335,-0.344,0.7,2
0.596,0.24,0.265,-0.356,0.7,2
0.608,0.24,0.27666666666666667,-0.368,0.7,2
0.62,0.24,0.28833333333333333,-0.38,0.7,2
0.632,0.24,0.3,-0.392,0.7,2
0.644,0.24,0.31166666666666665,-0.404,0.7,2
0.656,0.24,0.3233333333333333,-0.416,0.7,2
0.656,0.24,0.335,-0.416,0.7,1
0.656,0.24,0.3466666666666667,-0.416,0.7,1
0.656,0.24,0.35833333333333334,-0.416,0.7,1
0.656,0.24,0.37,-0.416,0.7,1
0.656,0.24,0.38166666666666665,-0.416,0.7,1
0.656,0.24,0.3933333333333333,-0.416,0.7,1
0.656,0.24,0.405,-0.416,0.7,1
0.656,0.24,0.4166666666666667,-0.416,0.7,1
0.656,0.24,0.42833333333333334,-0.416,0.7,1
0.644,0.24,0.44,-0.404,0.7,0
0.632,0.24,0.45166666666666666,-0.392,0.7,0
0.62,0.24,0.4633333333333333,-0.38,0.7,0
0.608,0.24,0.475,-0.368,0.7,0
0.596,0.24,0.4866666666666667,-0.356,0.7,0
0.584,0.24,0.49833333333333335,-0.344,0.7,0
0.572,0.24,0.51,-0.332,0.7,0
0.56,0.24,0.5216666666666666,-0.32,0.7,0
0.548,0.24,0.5333333333333333,-0.308,0.7,0
0.548,0.24,0.545,-0.308,0.7,1
0.548,0.24,0.5566666666666666,-0.308,0.7,1
0.548,0.24,0.5683333333333334,-0.308,0.7,1
0.548,0.24,0.58,-0.308,0.7,1
0.548,0.24,0.5916666666666667,-0.308,0.7,1
0.548,0.24,0.6033333333333334,-0.308,0.7,1
0.548,0.24,0.615,-0.308,0.7,1
0.548,0.24,0.6266666666666667,-0.308,0.7,1
0.548,0.24,0.6383333333333333,-0.308,0.7,1
0.548,0.24,0.65,-0.308,0.7,1
0.548,0.24,0.6616666666666666,-0.308,0.7,1
0.548,0.24,0.6733333333333333,-0.308,0.7,1
0.548,0.24,0.685,-0.308,0.7,1
0.548,0.24,0.6966666666666667,-0.308,0.7,1
0.548,0.24,0.7083333333333334,-0.308,0.7,1
0.548,0.24,0.72,-0.308,0.7,1
0.548,0.24,0.7316666666666667,-0.308,0.7,1
0.548,0.24,0.7433333333333333,-0.308,0.7,1
0.548,0.24,0.755,-0.308,0.7,1
0.548,0.24,0.7666666666666667,-0.308,0.7,1
0.548,0.24,0.7783333333333333,-0.308,0.7,1
0.548,0.24,0.79,-0.308,0.7,1
0.548,0.24,0.8016666666666666,-0.308,0.7,1
0.548,0.24,0.8133333333333334,-0.308,0.7,1
0.548,0.24,0.825,-0.308,0.7,1
0.548,0.24,0.8366666666666667,-0.308,0.7,1
0.548,0.24,0.8483333333333334,-0.308,0.7,1
0.548,0.24,0.86,-0.308,0.7,1
0.548,0.24,0.8716666666666667,-0.308,0.7,1
0.548,0.24,0.8833333333333333,-0.308,0.7,1
0.548,0.24,0.895,-0.308,0.7,1
0.548,0.24,0.9066666666666666,-0.308,0.7,1
0.548,0.24,0.9183333333333333,-0.308,0.7,1
0.548,0.24,0.93,-0.308,0.7,1
0.548,0.24,0.9416666666666667,-0.308,0.7,1
0.548,0.24,0.9533333333333334,-0.308,0.7,1
0.548,0.24,0.965,-0.308,0.7,1
0.548,0.24,0.9766666666666667,-0.308,0.7,1
0.548,0.24,0.9883333333333333,-0.308,0.7,1
0.548,0.24,1.0,-0.308,0.7,1
0.548,0.24,1.0116666666666667,-0.308,0.7,1
0.548,0.232,-0.041666666666666664,-0.316,0.5,1
0.548,0.232,-0.03333333333333333,-0.316,0.5,1
0.548,0.232,-0.025,-0.316,0.5,1
0.548,0.232,-0.016666666666666666,-0.316,0.5,1
0.548,0.232,-0.008333333333333333,-0.316,0.5,1
0.548,0.232,0.0,-0.316,0.5,1
0.548,0.232,0.008333333333333333,-0.316,0.5,1
0.548,0.232,0.016666666666666666,-0.316,0.5,1
0.548,0.232,0.025,-0.316,0.5,1
0.548,0.232,0.03333333333333333,-0.316,0.5,1
0.548,0.232,0.041666666666666664,-0.316,0.5,1
0.548,0.232,0.05,-0.316,0.5,1
0.548,0.232,0.058333333333333334,-0.316,0.5,1
0.548,0.232,0.06666666666666667,-0.316,0.5,1
0.548,0.232,0.075,-0.316,0.5,1
0.548,0.232,0.08333333333333333,-0.316,0.5,1
0.548,0.232,0.09166666666666666,-0.316,0.5,1
0.548,0.232,0.1,-0.316,0.5,1
0.548,0.232,0.10833333333333334,-0.316,0.5,1
0.548,0.232,0.11666666666666667,-0.316,0.5,1
0.548,0.232,0.125,-0.316,0.5,1
0.548,0.232,0.13333333333333333,-0.316,0.5,1
0.548,0.232,0.14166666666666666,-0.316,0.5,1
0.548,0.232,0.15,-0.316,0.5,1
0.548,0.232,0.15833333333333333,-0.316,0.5,1
0.548,0.232,0.16666666666666666,-0.316,0.5,1
0.548,0.232,0.175,-0.316,0.5,1
0.548,0.232,0.18333333333333332,-0.316,0.5,1
0.548,0.232,0.19166666666666668,-0.316,0.5,1
0.548,0.232,0.2,-0.316,0.5,1
0.548,0.232,0.20833333333333334,-0.316,0.5,1
0.548,0.232,0.21666666666666667,-0.316,0.5,1
0.548,0.232,0.225,-0.316,0.5,1
0.548,0.232,0.23333333333333334,-0.316,0.5,1
0.548,0.232,0.24166666666666667,-0.316,0.5,1
0.548,0.232,0.25,-0.316,0.5,1
0.548,0.232,0.25833333333333336,-0.316,0.5,1
0.548,0.232,0.26666666666666666,-0.316,0.5,1
0.548,0.232,0.275,-0.316,0.5,1
0.548,0.232,0.2833333333333333,-0.316,0.5,1
0.548,0.232,0.2916666666666667,-0.316,0.5,1
0.548,0.232,0.3,-0.316,0.5,1
0.548,0.232,0.30833333333333335,-0.316,0.5,1
0.548,0.232,0.31666666666666665,-0.316,0.5,1
0.548,0.232,0.325,-0.316,0.5,1
0.548,0.232,0.3333333333333333,-0.316,0.5,1
0.548,0.232,0.3416666666666667,-0.316,0.5,1
0.548,0.232,0.35,-0.316,0.5,1
0.548,0.232,0.35833333333333334,-0.316,0.5,1
0.548,0.232,0.36666666666666664,-0.316,0.5,1
0.548,0.232,0.375,-0.316,0.5,1
0.548,0.232,0.38333333333333336,-0.316,0.5,1
0.548,0.232,0.39166666666666666,-0.316,0.5,1
0.548,0.232,0.4,-0.316,0.5,1
0.548,0.232,0.4083333333333333,-0.316,0.5,1
0.548,0.232,0.4166666666666667,-0.316,0.5,1
0.548,0.232,0.425,-0.316,0.5,1
0.548,0.232,0.43333333333333335,-0.316,0.5,1
0.548,0.232,0.44166666666666665,-0.316,0.5,1
0.548,0.232,0.45,-0.316,0.5,1
0.548,0.232,0.4583333333333333,-0.316,0.5,1
0.548,0.232,0.4666666666666667,-0.316,0.5,1
0.548,0.232,0.475,-0.316,0.5,1
0.548,0.232,0.48333333333333334,-0.316,0.5,1
0.548,0.232,0.49166666666666664,-0.316,0.5,1
0.548,0.232,0.5,-0.316,0.5,1
0.548,0.232,0.5083333333333333,-0.316,0.5,1
0.548,0.232,0.5166666666666667,-0.316,0.5,1
0.548,0.232,0.525,-0.316,0.5,1
0.548,0.232,0.5333333333333333,-0.316,0.5,1
0.548,0.232,0.5416666666666666,-0.316,0.5,1
0.548,0.232,0.55,-0.316,0.5,1
0.548,0.232,0.5583333333333333,-0.316,0.5,1
0.548,0.232,0.5666666666666667,-0.316,0.5,1
0.548,0.232,0.575,-0.316,0.5,1
0.548,0.232,0.5833333333333334,-0.316,0.5,1
0.548,0.232,0.5916666666666667,-0.316,0.5,1
0.548,0.232,0.6,-0.316,0.5,1
0.548,0.232,0.6083333333333333,-0.316,0.5,1
0.548,0.232,0.6166666666666667,-0.316,0.5,1
0.548,0.232,0.625,-0.316,0.5,1
0.548,0.232,0.6333333333333333,-0.316,0.5,1
0.548,0.232,0.6416666666666667,-0.316,0.5,1
0.548,0.232,0.65,-0.316,0.5,1
0.548,0.232,0.6583333333333333,-0.316,0.5,1
0.548,0.232,0.6666666666666666,-0.316,0.5,1
0.548,0.232,0.675,-0.316,0.5,1
0.548,0.232,0.6833333333333333,-0.316,0.5,1
0.548,0.232,0.6916666666666667,-0.316,0.5,1
0.548,0.232,0.7,-0.316,0.5,1
0.548,0.232,0.7083333333333334,-0.316,0.5,1
0.548,0.232,0.7166666666666667,-0.316,0.5,1
0.548,0.232,0.725,-0.316,0.5,1
0.548,0.232,0.7333333333333333,-0.316,0.5,1
0.548,0.232,0.7416666666666667,-0.316,0.5,1
0.548,0.232,0.75,-0.316,0.5,1
0.548,0.232,0.7583333333333333,-0.316,0.5,1
0.548,0.232,0.7666666666666667,-0.316,0.5,1
0.548,0.232,0.775,-0.316,0.5,1
0.548,0.232,0.7833333333333333,-0.316,0.5,1
0.548,0.232,0.7916666666666666,-0.316,0.5,1
0.548,0.232,0.8,-0.316,0.5,1
0.548,0.232,0.8083333333333333,-0.316,0.5,1
0.548,0.232,0.8166666666666667,-0.316,0.5,1
0.548,0.232,0.825,-0.316,0.5,1
0.548,0.232,0.8333333333333334,-0.316,0.5,1
0.548,0.232,0.8416666666666667,-0.316,0.5,1
0.548,0.232,0.85,-0.316,0.5,1
0.548,0.232,0.8583333333333333,-0.316,0.5,1
0.548,0.232,0.8666666666666667,-0.316,0.5,1
0.548,0.232,0.875,-0.316,0.5,1
0.548,0.232,0.8833333333333333,-0.316,0.5,1
0.548,0.232,0.8916666666666667,-0.316,0.5,1
0.548,0.232,0.9,-0.316,0.5,1
0.548,0.232,0.9083333333333333,-0.316,0.5,1
0.548,0.232,0.9166666666666666,-0.316,0.5,1
0.548,0.232,0.925,-0.316,0.5,1
0.548,0.232,0.9333333333333333,-0.316,0.5,1
0.548,0.232,0.9416666666666667,-0.316,0.5,1
0.548,0.232,0.95,-0.316,0.5,1
0.548,0.232,0.9583333333333334,-0.316,0.5,1
0.548,0.232,0.9666666666666667,-0.316,0.5,1
0.548,0.232,0.975,-0.316,0.5,1
0.548,0.232,0.9833333333333333,-0.316,0.5,1
0.548,0.232,0.9916666666666667,-0.316,0.5,1
0.548,0.232,1.0,-0.316,0.5,1
0.548,0.232,1.0083333333333333,-0.316,0.5,1
0.548,0.524,-0.03833333333333333,-0.024,0.7,1
0.548,0.524,-0.02666666666666667,-0.024,0.7,1
0.548,0.524,-0.015,-0.024,0.7,1
0.548,0.524,-0.0033333333333333335,-0.024,0.7,1
0.548,0.524,0.008333333333333333,-0.024,0.7,1
0.548,0.524,0.02,-0.024,0.7,1
0.548,0.524,0.03166666666666667,-0.024,0.7,1
0.548,0.524,0.043333333333333335,-0.024,0.7,1
0.548,0.524,0.055,-0.024,0.7,1
0.548,0.524,0.06666666666666667,-0.024,0.7,1
0.548,0.524,0.07833333333333334,-0.024,0.7,1
0.548,0.524,0.09,-0.024,0.7,1
0.548,0.524,0.10166666666666667,-0.024,0.7,1
0.548,0.524,0.11333333333333333,-0.024,0.7,1
0.548,0.524,0.125,-0.024,0.7,1
0.548,0.524,0.13666666666666666,-0.024,0.7,1
0.548,0.524,0.14833333333333334,-0.024,0.7,1
0.548,0.524,0.16,-0.024,0.7,1
0.548,0.524,0.17166666666666666,-0.024,0.7,1
0.548,0.524,0.18333333333333332,-0.024,0.7,1
0.548,0.524,0.195,-0.024,0.7,1
0.548,0.524,0.20666666666666667,-0.024,0.7,1
0.548,0.524,0.21833333333333332,-0.024,0.7,1
0.548,0.524,0.23,-0.024,0.7,1
0.548,0.524,0.24166666666666667,-0.024,0.7,1
0.548,0.524,0.25333333333333335,-0.024,0.7,1
0.56,0.524,0.265,-0.036,0.7,2
0.572,0.524,0.27666666666666667,-0.048,0.7,2
0.584,0.524,0.28833333333333333,-0.06,0.7,2
0.596,0.524,0.3,-0.072,0.7,2
0.608,0.524,0.31166666666666665,-0.084,0.7,2
0.62,0.524,0.3233333333333333,-0.096,0.7,2
0.632,0.524,0.335,-0.108,0.7,2
0.644,0.524,0.3466666666666667,-0.12,0.7,2
0.656,0.524,0.35833333333333334,-0.132,0.7,2
0.668,0.524,0.37,-0.144,0.7,2
0.68,0.524,0.38166666666666665,-0.156,0.7,2
0.692,0.524,0.3933333333333333,-0.168,0.7,2
0.704,0.524,0.405,-0.18,0.7,2
0.716,0.524,0.4166666666666667,-0.192,0.7,2
0.728,0.524,0.42833333333333334,-0.204,0.7,2
0.74,0.524,0.44,-0.216,0.7,2
0.752,0.524,0.45166666666666666,-0.228,0.7,2
0.764,0.524,0.4633333333333333,-0.24,0.7,2
0.776,0.524,0.475,-0.252,0.7,2
0.776,0.524,0.4866666666666667,-0.252,0.7,1
0.776,0.524,0.49833333333333335,-0.252,0.7,1
0.776,0.524,0.51,-0.252,0.7,1
0.776,0.524,0.5216666666666666,-0.252,0.7,1
0.776,0.524,0.5333333333333333,-0.252,0.7,1
0.776,0.524,0.545,-0.252,0.7,1
0.776,0.524,0.5566666666666666,-0.252,0.7,1
0.776,0.524,0.5683333333333334,-0.252,0.7,1
0.776,0.524,0.58,-0.252,0.7,1
0.776,0.524,0.5916666666666667,-0.252,0.7,1
0.776,0.524,0.6033333333333334,-0.252,0.7,1
0.776,0.524,0.615,-0.252,0.7,1
0.776,0.524,0.6266666666666667,-0.252,0.7,1
0.776,0.524,0.6383333333333333,-0.252,0.7,1
0.776,0.524,0.65,-0.252,0.7,1
0.776,0.524,0.6616666666666666,-0.252,0.7,1
0.776,0.524,0.6733333333333333,-0.252,0.7,1
0.776,0.524,0.685,-0.252,0.7,1
0.776,0.524,0.6966666666666667,-0.252,0.7,1
0.776,0.524,0.7083333333333334,-0.252,0.7,1
0.776,0.524,0.72,-0.252,0.7,1
0.776,0.524,0.7316666666666667,-0.252,0.7,1
0.776,0.524,0.7433333333333333,-0.252,0.7,1
0.776,0.524,0.755,-0.252,0.7,1
0.776,0.524,0.7666666666666667,-0.252,0.7,1
0.776,0.524,0.7783333333333333,-0.252,0.7,1
0.776,0.524,0.79,-0.252,0.7,1
0.776,0.524,0.8016666666666666,-0.252,0.7,1
0.776,0.524,0.8133333333333334,-0.252,0.7,1
0.776,0.524,0.825,-0.252,0.7,1
0.776,0.524,0.8366666666666667,-0.252,0.7,1
0.776,0.524,0.8483333333333334,-0.252,0.7,1
0.776,0.524,0.86,-0.252,0.7,1
0.776,0.524,0.8716666666666667,-0.252,0.7,1
0.776,0.524,0.8833333333333333,-0.252,0.7,1
0.776,0.524,0.895,-0.252,0.7,1
0.776,0.524,0.9066666666666666,-0.252,0.7,1
0.776,0.524,0.9183333333333333,-0.252,0.7,1
0.776,0.524,0.93,-0.252,0.7,1
0.776,0.524,0.9416666666666667,-0.252,0.7,1
0.776,0.524,0.9533333333333334,-0.252,0.7,1
0.776,0.524,0.965,-0.252,0.7,1
0.776,0.524,0.9766666666666667,-0.252,0.7,1
0.776,0.524,0.9883333333333333,-0.252,0.7,1
0.776,0.524,1.0,-0.252,0.7,1
0.776,0.524,1.0116666666666667,-0.252,0.7,1
0.776,0.936,-0.03666666666666667,0.16,0.8,1
0.776,0.936,-0.023333333333333334,0.16,0.8,1
0.776,0.936,-0.01,0.16,0.8,1
0.776,0.936,0.0033333333333333335,0.16,0.8,1
0.776,0.936,0.016666666666666666,0.16,0.8,1
0.776,0.936,0.03,0.16,0.8,1
0.776,0.936,0.043333333333333335,0.16,0.8,1
0.776,0.936,0.056666666666666664,0.16,0.8,1
0.776,0.936,0.07,0.16,0.8,1
0.776,0.936,0.08333333333333333,0.16,0.8,1
0.776,0.936,0.09666666666666666,0.16,0.8,1
0.776,0.936,0.11,0.16,0.8,1
0.776,0.936,0.12333333333333334,0.16,0.8,1
0.776,0.936,0.13666666666666666,0.16,0.8,1
0.776,0.936,0.15,0.16,0.8,1
0.776,0.936,0.16333333333333333,0.16,0.8,1
0.776,0.936,0.17666666666666667,0.16,0.8,1
0.776,0.936,0.19,0.16,0.8,1
0.776,0.936,0.20333333333333334,0.16,0.8,1
0.776,0.936,0.21666666666666667,0.16,0.8,1
0.776,0.936,0.23,0.16,0.8,1
0.776,0.936,0.24333333333333335,0.16,0.8,1
0.764,0.936,0.25666666666666665,0.172,0.8,0
0.752,0.936,0.27,0.184,0.8,0
0.74,0.936,0.2833333333333333,0.196,0.8,0
0.728,0.936,0.2966666666666667,0.208,0.8,0
0.716,0.936,0.31,0.22,0.8,0
0.704,0.936,0.3233333333333333,0.232,0.8,0
0.692,0.936,0.33666666666666667,0.244,0.8,0
0.68,0.936,0.35,0.256,0.8,0
0.668,0.936,0.36333333333333334,0.268,0.8,0
0.656,0.936,0.37666666666666665,0.28,0.8,0
0.644,0.936,0.39,0.292,0.8,0
0.632,0.936,0.4033333333333333,0.304,0.8,0
0.62,0.936,0.4166666666666667,0.316,0.8,0
0.608,0.936,0.43,0.328,0.8,0
0.596,0.936,0.44333333333333336,0.34,0.8,0
0.596,0.936,0.45666666666666667,0.34,0.8,1
0.596,0.936,0.47,0.34,0.8,1
0.596,0.936,0.48333333333333334,0.34,0.8,1
0.596,0.936,0.49666666666666665,0.34,0.8,1
0.596,0.936,0.51,0.34,0.8,1
0.596,0.936,0.5233333333333333,0.34,0.8,1
0.596,0.936,0.5366666666666666,0.34,0.8,1
0.596,0.936,0.55,0.34,0.8,1
0.596,0.936,0.5633333333333334,0.34,0.8,1
0.596,0.936,0.5766666666666667,0.34,0.8,1
0.596,0.936,0.59,0.34,0.8,1
0.596,0.936,0.6033333333333334,0.34,0.8,1
0.596,0.936,0.6166666666666667,0.34,0.8,1
0.596,0.936,0.63,0.34,0.8,1
0.596,0.936,0.6433333333333333,0.34,0.8,1
0.596,0.936,0.6566666666666666,0.34,0.8,1
0.596,0.936,0.67,0.34,0.8,1
0.596,0.936,0.6833333333333333,0.34,0.8,1
0.596,0.936,0.6966666666666667,0.34,0.8,1
0.596,0.936,0.71,0.34,0.8,1
0.596,0.936,0.7233333333333334,0.34,0.8,1
0.596,0.936,0.7366666666666667,0.34,0.8,1
0.596,0.936,0.75,0.34,0.8,1
0.596,0.936,0.7633333333333333,0.34,0.8,1
0.596,0.936,0.7766666666666666,0.34,0.8,1
0.596,0.936,0.79,0.34,0.8,1
0.596,0.936,0.8033333333333333,0.34,0.8,1
0.596,0.936,0.8166666666666667,0.34,0.8,1
0.596,0.936,0.83,0.34,0.8,1
0.596,0.936,0.8433333333333334,0.34,0.8,1
0.596,0.936,0.8566666666666667,0.34,0.8,1
0.596,0.936,0.87,0.34,0.8,1
0.596,0.936,0.8833333333333333,0.34,0.8,1
0.596,0.936,0.8966666666666666,0.34,0.8,1
0.596,0.936,0.91,0.34,0.8,1
0.596,0.936,0.9233333333333333,0.34,0.8,1
0.596,0.936,0.9366666666666666,0.34,0.8,1
0.596,0.936,0.95,0.34,0.8,1
0.596,0.936,0.9633333333333334,0.34,0.8,1
0.596,0.936,0.9766666666666667,0.34,0.8,1
0.596,0.936,0.99,0.34,0.8,1
0.596,0.936,1.0033333333333334,0.34,0.8,1
0.596,0.822,-0.041666666666666664,0.226,0.5,1
0.596,0.822,-0.03333333333333333,0.226,0.5,1
0.596,0.822,-0.025,0.226,0.5,1
0.596,0.822,-0.016666666666666666,0.226,0.5,1
0.596,0.822,-0.008333333333333333,0.226,0.5,1
0.596,0.822,0.0,0.226,0.5,1
0.596,0.822,0.008333333333333333,0.226,0.5,1
0.596,0.822,0.016666666666666666,0.226,0.5,1
0.596,0.822,0.025,0.226,0.5,1
0.596,0.822,0.03333333333333333,0.226,0.5,1
0.596,0.822,0.041666666666666664,0.226,0.5,1
0.596,0.822,0.05,0.226,0.5,1
0.596,0.822,0.058333333333333334,0.226,0.5,1
0.596,0.822,0.06666666666666667,0.226,0.5,1
0.596,0.822,0.075,0.226,0.5,1
0.596,0.822,0.08333333333333333,0.226,0.5,1
0.596,0.822,0.09166666666666666,0.226,0.5,1
0.596,0.822,0.1,0.226,0.5,1
0.596,0.822,0.10833333333333334,0.226,0.5,1
0.596,0.822,0.11666666666666667,0.226,0.5,1
0.596,0.822,0.125,0.226,0.5,1
0.596,0.822,0.13333333333333333,0.226,0.5,1
0.596,0.822,0.14166666666666666,0.226,0.5,1
0.596,0.822,0.15,0.226,0.5,1
0.596,0.822,0.15833333333333333,0.226,0.5,1
0.596,0.822,0.16666666666666666,0.226,0.5,1
0.596,0.822,0.175,0.226,0.5,1
0.596,0.822,0.18333333333333332,0.226,0.5,1
0.584,0.822,0.19166666666666668,0.238,0.5,0
0.572,0.822,0.2,0.25,0.5,0
0.56,0.822,0.20833333333333334,0.262,0.5,0
0.548,0.822,0.21666666666666667,0.274,0.5,0
0.536,0.822,0.225,0.286,0.5,0
0.524,0.822,0.23333333333333334,0.298,0.5,0
0.512,0.822,0.24166666666666667,0.31,0.5,0
0.5,0.822,0.25,0.322,0.5,0
0.488,0.822,0.25833333333333336,0.334,0.5,0
0.488,0.822,0.26666666666666666,0.334,0.5,1
0.488,0.822,0.275,0.334,0.5,1
0.488,0.822,0.2833333333333333,0.334,0.5,1
0.488,0.822,0.2916666666666667,0.334,0.5,1
0.488,0.822,0.3,0.334,0.5,1
0.488,0.822,0.30833333333333335,0.334,0.5,1
0.488,0.822,0.31666666666666665,0.334,0.5,1
0.488,0.822,0.325,0.334,0.5,1
